Company Name,Model Name,Sub-Model Name,Engine CC,Bike Category,Top Sales State,Performance Rating,Ex-Showroom Price,On-Road Price,Profit,Manufacturing Year,KMPL,Weight,Cylinder Variant,Available Colors in Numbers,What are the Colors,Bike Versions,Clutch Type,Fuel System
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,West Bengal,9.3,118202,128225,18650,2016,62,119,4,5,"Green, Blue, White, Red, Black",Drum,Dry,Carburetor
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Manipur,8.7,97742,107983,13271,2017,79,155,4,5,"Black, White, Blue, Green, Red",Standard,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Uttar Pradesh,5.5,200143,213361,28223,2023,72,192,2,4,"White, Blue, Black, Green",ABS,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Assam,9.4,79111,87915,13782,2014,31,113,4,5,"Blue, Red, White, Black, Green",Drum,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Bihar,7.4,88178,94998,42876,2018,38,129,4,5,"Red, Green, Blue, White, Black",Standard,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Madhya Pradesh,8.1,125213,130470,40852,2013,65,129,4,4,"Green, Black, Blue, Red",Drum,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Tripura,5.0,74486,87469,20802,2016,64,206,1,4,"Green, Black, Blue, Red",ABS,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Madhya Pradesh,7.5,103215,121990,12982,2014,42,200,1,5,"White, Green, Black, Red, Blue",Disc,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Himachal Pradesh,9.6,232593,241478,25251,2016,46,162,2,4,"Black, Red, White, Green",Drum,Wet,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Maharashtra,5.6,175895,187618,20493,2019,79,137,4,5,"Red, Black, Green, White, Blue",Standard,Multi-plate,Carburetor
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Kerala,7.0,142292,151113,12175,2023,77,93,4,2,"Black, Blue",Standard,Multi-plate,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Himachal Pradesh,7.9,236409,249553,29184,2018,80,185,1,4,"White, Black, Green, Red",Disc,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Jharkhand,7.5,132835,150284,29399,2019,39,145,1,5,"Red, Black, White, Green, Blue",ABS,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,West Bengal,8.1,239941,256051,18644,2022,38,212,2,4,"Black, White, Red, Green",Disc,Wet,Carburetor
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Punjab,6.5,238852,257005,12122,2015,33,108,1,2,"Blue, Black",Disc,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Himachal Pradesh,8.3,162189,181036,13311,2017,31,103,1,3,"Green, Black, White",Disc,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Madhya Pradesh,5.6,128188,134794,24631,2015,56,188,2,2,"Red, Green",Standard,Dry,Carburetor
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Assam,6.4,180636,195761,31548,2019,41,179,4,2,"Red, Black",ABS,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Chhattisgarh,8.9,94630,106101,18113,2014,57,122,4,3,"Blue, Black, Red",Disc,Wet,Carburetor
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Tripura,9.6,196818,215396,21557,2014,64,173,2,2,"White, Green",Disc,Automatic,Carburetor
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Tamil Nadu,6.7,99550,115460,27319,2014,47,170,2,2,"Blue, Green",ABS,Wet,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Sikkim,9.6,68317,74116,43202,2015,39,208,2,2,"Black, Red",Drum,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Haryana,9.5,73162,88710,21947,2017,71,226,1,5,"White, Green, Blue, Black, Red",Drum,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Madhya Pradesh,8.2,103764,121543,18990,2022,58,203,4,4,"White, Red, Green, Blue",Disc,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Sikkim,9.9,210247,217746,32919,2017,36,107,4,3,"Blue, Green, Black",Disc,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Odisha,7.7,125564,142582,32308,2016,79,236,1,4,"Red, Blue, Green, White",Standard,Automatic,Fuel Injection
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Tamil Nadu,6.6,193724,204450,26376,2017,67,228,4,4,"Red, Green, Blue, Black",Disc,Automatic,Fuel Injection
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Nagaland,7.4,190699,206305,35959,2020,65,196,4,5,"Green, White, Black, Blue, Red",Standard,Automatic,Fuel Injection
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Punjab,9.0,74576,86986,40627,2021,46,185,1,5,"White, Black, Blue, Green, Red",ABS,Multi-plate,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Madhya Pradesh,8.3,129754,141949,22750,2022,61,229,1,5,"Red, Green, Black, White, Blue",Drum,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Himachal Pradesh,9.7,102349,120806,17501,2014,59,202,4,2,"Black, Red",ABS,Automatic,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Odisha,6.3,235006,254764,13096,2024,77,197,4,3,"Black, Red, White",ABS,Dry,Carburetor
Hero,Glamour,Glamour 4V,124.7,Motorcycle,West Bengal,9.5,174152,183228,11626,2014,63,100,2,3,"Red, White, Black",Drum,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Jharkhand,5.9,198173,212033,29882,2020,44,241,4,3,"White, Green, Red",ABS,Wet,Fuel Injection
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Himachal Pradesh,6.6,163106,168506,40794,2018,69,208,1,5,"Blue, Green, Red, White, Black",Disc,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Bihar,7.7,73467,81156,10394,2020,74,196,4,5,"Green, Red, White, Black, Blue",Disc,Automatic,Carburetor
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Chhattisgarh,5.6,76583,91664,29300,2016,33,231,2,2,"White, Blue",ABS,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Assam,9.5,50349,67375,12492,2021,68,230,4,2,"Black, Red",ABS,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Uttar Pradesh,7.0,132415,148733,48222,2023,39,101,4,3,"Blue, Black, Red",Standard,Multi-plate,Fuel Injection
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Meghalaya,8.7,81613,94385,24126,2023,56,248,2,3,"White, Blue, Green",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Himachal Pradesh,8.2,136475,145566,33975,2013,80,239,4,4,"Green, Red, Black, Blue",Standard,Multi-plate,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Andhra Pradesh,6.0,123304,140190,13138,2022,43,194,2,3,"Black, Blue, Red",Standard,Automatic,Carburetor
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Odisha,6.6,155704,163925,41662,2020,37,151,4,5,"Green, Blue, Black, White, Red",Standard,Dry,Fuel Injection
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Odisha,7.4,234906,254068,19339,2016,62,229,4,5,"Red, White, Blue, Black, Green",Disc,Dry,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Punjab,8.4,90031,103876,15244,2021,52,138,4,3,"Black, White, Blue",Drum,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Gujarat,8.5,166269,178767,46057,2020,45,95,4,2,"Red, White",Standard,Dry,Fuel Injection
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Uttarakhand,6.8,72214,78167,40082,2019,31,206,1,5,"Blue, Green, Red, Black, White",Standard,Wet,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Bihar,5.8,212277,219483,24018,2018,60,136,2,2,"Green, Blue",Drum,Dry,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Haryana,7.3,89124,98874,31386,2016,55,160,2,5,"Red, Black, Green, Blue, White",Standard,Automatic,Carburetor
Hero,HF Deluxe,HF Deluxe Pro,97.2,Motorcycle,Jharkhand,7.4,78982,94518,47135,2015,56,151,2,4,"Red, White, Black, Blue",Standard,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Bihar,9.8,179495,194262,32833,2021,39,219,4,3,"Red, Black, Green",Drum,Wet,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Arunachal Pradesh,6.0,86283,101223,49083,2016,54,195,2,2,"Black, Red",Disc,Wet,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,West Bengal,6.7,120133,127152,19791,2017,69,125,2,4,"Green, Red, Blue, Black",ABS,Multi-plate,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Gujarat,8.1,78230,92211,12089,2017,32,237,1,3,"White, Black, Blue",ABS,Automatic,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Jharkhand,9.0,197622,212886,19502,2020,61,121,4,4,"White, Black, Blue, Red",Drum,Automatic,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Gujarat,9.9,63905,72610,38515,2016,55,175,4,3,"Black, Green, Blue",Disc,Wet,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Arunachal Pradesh,5.9,159262,177816,33125,2013,61,217,4,5,"Green, Black, Blue, Red, White",Standard,Automatic,Carburetor
Hero,HF Deluxe,HF Deluxe ABS,97.2,Motorcycle,Punjab,10.0,104270,114238,20997,2020,44,109,4,3,"Green, White, Red",Disc,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Andhra Pradesh,8.8,140382,155519,18221,2023,54,105,2,2,"Blue, Red",Disc,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Haryana,8.2,161943,176108,30662,2016,47,235,1,2,"White, Red",Drum,Multi-plate,Fuel Injection
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Assam,8.1,236838,249660,11691,2016,31,197,4,3,"Black, Blue, Red",Drum,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Jharkhand,8.8,196806,208217,23619,2015,52,92,4,5,"Red, Blue, White, Black, Green",Disc,Automatic,Fuel Injection
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Punjab,6.9,198111,214786,41210,2021,41,139,2,3,"Blue, White, Red",Disc,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Manipur,8.5,132593,144586,44005,2015,66,181,1,2,"Black, Red",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Goa,8.2,140492,148958,47142,2022,64,144,2,5,"Green, Blue, Black, Red, White",ABS,Multi-plate,Carburetor
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Madhya Pradesh,9.2,206706,224536,34606,2020,48,205,1,3,"White, Red, Blue",Disc,Dry,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Maharashtra,6.2,55918,67631,18023,2021,69,151,4,3,"Red, Blue, Black",ABS,Automatic,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Madhya Pradesh,8.8,206279,211749,23699,2015,65,153,4,3,"Green, Black, White",ABS,Dry,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,West Bengal,7.8,227713,241959,36820,2022,45,230,4,2,"Green, Red",Disc,Wet,Fuel Injection
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Tamil Nadu,5.2,61772,75149,41494,2017,55,179,1,4,"Red, Green, Black, White",ABS,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Uttar Pradesh,5.9,175450,195131,12318,2024,79,214,2,2,"Red, Blue",Standard,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Bihar,8.3,95843,101239,41070,2014,41,203,1,3,"Black, Green, White",Drum,Multi-plate,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Himachal Pradesh,9.9,98690,116667,17019,2023,39,158,2,3,"Blue, Red, Black",ABS,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Uttarakhand,5.1,214358,219519,46694,2018,71,220,4,3,"Black, Blue, White",Drum,Wet,Fuel Injection
Hero,Passion Pro,Passion Pro 4V,113.0,Motorcycle,Tamil Nadu,8.7,201752,211053,25794,2018,76,190,2,3,"Green, Black, Blue",Drum,Dry,Carburetor
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Chhattisgarh,8.4,241951,250583,15726,2022,51,199,4,2,"Black, Green",Drum,Wet,Carburetor
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Bihar,6.3,187658,201710,22304,2015,30,108,2,3,"Green, Red, Black",ABS,Wet,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Manipur,6.1,217509,223394,27621,2014,55,100,1,4,"Red, Black, White, Green",Disc,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Tripura,9.6,149849,166502,47958,2018,34,147,1,5,"Blue, White, Green, Black, Red",Drum,Automatic,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Kerala,10.0,76230,83583,48473,2019,65,165,4,2,"White, Red",Disc,Wet,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Himachal Pradesh,6.3,175663,184959,38676,2018,65,132,1,2,"Black, White",Drum,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Punjab,5.4,138245,146894,43247,2020,70,199,1,5,"Blue, Red, Green, Black, White",Drum,Wet,Carburetor
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Meghalaya,10.0,66489,75235,16867,2020,53,198,1,4,"Red, Blue, White, Black",Disc,Automatic,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Nagaland,8.9,87625,97585,33786,2015,66,217,2,3,"Black, White, Red",ABS,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Nagaland,8.1,123333,132622,22369,2020,70,165,1,5,"Red, White, Green, Black, Blue",Standard,Wet,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Assam,7.2,126795,141165,36651,2013,37,109,1,3,"Black, White, Red",ABS,Multi-plate,Carburetor
Hero,HF Deluxe,HF Deluxe 4V,97.2,Motorcycle,Rajasthan,8.6,78853,84010,15781,2018,32,213,1,4,"Red, Black, Blue, White",Disc,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Bihar,5.1,123127,130912,48481,2020,61,118,2,2,"Green, White",Standard,Dry,Fuel Injection
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Manipur,8.0,59029,72268,20636,2022,64,145,4,2,"White, Red",Standard,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Kerala,5.5,108530,116980,48753,2013,72,108,4,3,"Red, Green, White",Disc,Automatic,Carburetor
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Uttar Pradesh,9.4,215192,228614,42923,2015,70,216,2,3,"Black, White, Green",Drum,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,Maharashtra,5.4,59264,72396,20442,2016,39,136,1,4,"Blue, Green, Red, Black",Standard,Multi-plate,Carburetor
Hero,Destini 125,Destini 125 ABS,124.6,Scooter,Jharkhand,5.5,225116,241048,18809,2016,57,203,2,5,"Black, Green, White, Blue, Red",Disc,Wet,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Punjab,7.2,90201,100848,38608,2018,49,127,4,4,"Red, White, Black, Green",Disc,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro ABS,113.0,Motorcycle,Odisha,9.4,79625,87295,45345,2019,57,114,2,3,"Blue, Black, Red",Standard,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Tripura,5.6,181161,186553,32862,2017,57,192,2,2,"Red, Green",Standard,Multi-plate,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 4V,110.9,Scooter,Chhattisgarh,9.7,193509,211708,24024,2022,53,199,2,5,"Green, Black, White, Blue, Red",Drum,Dry,Carburetor
Hero,Passion Pro,Passion Pro Standard,113.0,Motorcycle,Nagaland,8.3,127439,134278,18199,2020,71,219,1,2,"White, Green",Drum,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Standard,110.9,Scooter,Mizoram,7.0,90213,97071,46483,2018,73,119,4,2,"White, Green",Standard,Dry,Carburetor
Hero,HF Deluxe,HF Deluxe Standard,97.2,Motorcycle,Kerala,8.0,203609,210138,45979,2017,66,115,4,3,"Black, Blue, Red",ABS,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Meghalaya,7.5,97332,112096,10383,2018,66,201,1,3,"Green, Black, White",Drum,Dry,Carburetor
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Bihar,7.1,142942,148534,11180,2022,67,241,1,3,"Green, Blue, Black",Drum,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Goa,7.4,122578,132624,41695,2016,75,149,1,4,"Blue, Red, White, Green",Standard,Wet,Carburetor
Hero,Glamour,Glamour Pro,124.7,Motorcycle,Jharkhand,8.2,214749,231615,42418,2014,72,171,1,5,"Green, White, Blue, Red, Black",Drum,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Madhya Pradesh,6.7,246393,263613,25863,2021,67,204,2,5,"Green, Blue, Black, Red, White",Standard,Multi-plate,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Arunachal Pradesh,6.7,145219,161824,36893,2021,40,96,1,5,"Red, Green, White, Blue, Black",Disc,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus 4V,97.2,Motorcycle,Uttar Pradesh,8.9,152828,159044,24175,2022,36,162,2,4,"Red, Green, White, Blue",ABS,Automatic,Fuel Injection
Hero,Pleasure+,Pleasure+ 4V,110.9,Scooter,Goa,6.9,129681,139776,13995,2017,54,145,2,3,"Black, Blue, White",ABS,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Karnataka,7.2,232453,247311,22630,2014,35,129,2,5,"Red, Green, Black, White, Blue",Disc,Multi-plate,Fuel Injection
Hero,Passion Pro,Passion Pro Pro,113.0,Motorcycle,Meghalaya,8.5,203016,209338,30580,2021,70,137,1,4,"White, Blue, Green, Black",Standard,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Pro,199.6,Motorcycle,Bihar,9.1,198607,210808,29472,2016,43,200,2,3,"White, Green, Red",Drum,Multi-plate,Carburetor
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Telangana,6.2,66450,79364,35554,2015,34,124,4,4,"Green, White, Blue, Black",Standard,Multi-plate,Fuel Injection
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Sikkim,9.4,204686,212711,22770,2015,54,229,4,4,"Green, Black, Blue, White",Disc,Dry,Fuel Injection
Hero,Glamour,Glamour 4V,124.7,Motorcycle,Telangana,9.1,85929,98375,40993,2015,32,137,1,5,"Black, Blue, Green, White, Red",Drum,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Nagaland,6.5,81608,99015,34382,2017,39,203,4,5,"Green, Red, White, Blue, Black",Disc,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R 4V,163.0,Motorcycle,Sikkim,9.3,180217,186308,14570,2017,61,175,4,3,"Red, Blue, White",ABS,Dry,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR ABS,223.0,Motorcycle,Meghalaya,5.4,217931,227652,32339,2016,58,223,1,4,"Blue, Green, White, Red",Drum,Dry,Carburetor
Hero,Karizma ZMR,Karizma ZMR 4V,223.0,Motorcycle,Odisha,9.4,200956,206065,15578,2018,63,156,4,2,"Red, Green",Drum,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Uttar Pradesh,7.4,226187,243933,34079,2015,57,211,2,5,"Blue, Red, Black, White, Green",Disc,Multi-plate,Fuel Injection
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Arunachal Pradesh,7.4,80833,94296,30188,2018,60,152,4,4,"White, Blue, Red, Green",Standard,Automatic,Carburetor
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Gujarat,9.1,89946,103951,23281,2024,57,123,4,2,"Blue, Black",Drum,Multi-plate,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 Standard,110.9,Scooter,West Bengal,7.8,139546,152945,43903,2015,71,127,2,3,"Green, Black, Red",ABS,Dry,Carburetor
Hero,Destini 125,Destini 125 Standard,124.6,Scooter,Tamil Nadu,8.7,94976,105527,30251,2016,38,117,1,5,"White, Black, Green, Red, Blue",Drum,Dry,Fuel Injection
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Bihar,8.4,209568,220884,40649,2021,78,226,4,5,"Green, Black, Blue, White, Red",Disc,Dry,Carburetor
Hero,Xtreme 160R,Xtreme 160R Pro,163.0,Motorcycle,Telangana,6.2,199191,217661,44660,2015,76,103,2,4,"White, Blue, Green, Red",ABS,Dry,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Assam,8.0,199718,213152,23363,2021,62,167,4,5,"Blue, Black, Red, White, Green",Standard,Wet,Fuel Injection
Hero,Splendor Plus,Splendor Plus Pro,97.2,Motorcycle,Meghalaya,6.6,236501,242472,27087,2021,44,176,1,5,"Green, Black, Red, Blue, White",Drum,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Standard,223.0,Motorcycle,Tripura,7.7,249042,265608,37203,2018,71,115,2,5,"Green, White, Blue, Black, Red",ABS,Dry,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Andhra Pradesh,8.6,93458,111192,27902,2017,38,245,4,3,"White, Red, Blue",ABS,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Uttar Pradesh,6.8,103820,114861,11815,2016,65,188,4,5,"Black, Green, Red, White, Blue",Drum,Dry,Fuel Injection
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Manipur,7.2,218194,231395,37615,2014,43,96,1,3,"Blue, Black, White",Disc,Wet,Fuel Injection
Hero,Maestro Edge 110,Maestro Edge 110 ABS,110.9,Scooter,Maharashtra,6.6,148649,155971,46209,2021,31,123,1,2,"Green, White",Drum,Dry,Fuel Injection
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Assam,9.6,174694,184149,47440,2014,77,209,1,5,"Blue, Red, Black, White, Green",Standard,Dry,Carburetor
Hero,Destini 125,Destini 125 Pro,124.6,Scooter,Himachal Pradesh,7.2,103737,121205,45616,2015,64,248,1,5,"Blue, Black, Red, White, Green",ABS,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 4V,199.6,Motorcycle,Himachal Pradesh,9.4,62079,73961,47233,2021,38,95,4,4,"Black, Blue, Green, White",Standard,Dry,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Tripura,6.6,216442,229927,37786,2015,33,137,1,3,"Red, Green, White",Disc,Wet,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Karnataka,5.7,83967,96745,19631,2017,70,127,4,5,"White, Green, Black, Red, Blue",ABS,Dry,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R ABS,163.0,Motorcycle,Tripura,7.2,163350,169704,47618,2015,79,94,4,2,"Red, White",Disc,Dry,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Goa,6.4,231629,240448,27275,2023,38,153,1,2,"Black, White",Standard,Wet,Fuel Injection
Hero,Xpulse 200,Xpulse 200 Standard,199.6,Motorcycle,Assam,7.0,106272,122882,30081,2015,64,101,4,2,"Black, Red",Disc,Multi-plate,Fuel Injection
Hero,Xtreme 160R,Xtreme 160R Standard,163.0,Motorcycle,Kerala,7.1,61200,76250,35747,2015,65,113,4,2,"Blue, Red",Standard,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ Pro,110.9,Scooter,Madhya Pradesh,8.9,194887,211187,13439,2019,78,215,2,2,"Black, White",Disc,Automatic,Carburetor
Hero,Destini 125,Destini 125 4V,124.6,Scooter,Jharkhand,6.4,199657,214906,38915,2015,73,140,2,4,"Green, Blue, Black, White",Disc,Dry,Fuel Injection
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Punjab,6.2,141478,152468,31530,2018,39,205,1,5,"Blue, Black, Green, Red, White",Standard,Automatic,Carburetor
Hero,Pleasure+,Pleasure+ ABS,110.9,Scooter,Himachal Pradesh,7.7,62798,76173,25902,2015,34,207,4,3,"Green, Red, White",Standard,Automatic,Carburetor
Hero,Maestro Edge 110,Maestro Edge 110 Pro,110.9,Scooter,Chhattisgarh,7.8,137848,155128,35163,2017,32,215,4,5,"Green, Red, Black, White, Blue",Drum,Automatic,Carburetor
Hero,Xpulse 200,Xpulse 200 ABS,199.6,Motorcycle,Himachal Pradesh,9.1,51021,67811,21828,2013,47,122,1,4,"White, Blue, Green, Red",Standard,Wet,Carburetor
Hero,Splendor Plus,Splendor Plus Standard,97.2,Motorcycle,Assam,6.0,123327,131044,17331,2021,36,220,4,5,"Blue, Green, Red, White, Black",Disc,Multi-plate,Carburetor
Hero,Glamour,Glamour ABS,124.7,Motorcycle,Telangana,5.5,235016,242578,22047,2022,53,120,1,2,"White, Green",Drum,Multi-plate,Fuel Injection
Hero,Karizma ZMR,Karizma ZMR Pro,223.0,Motorcycle,Maharashtra,5.2,246382,259205,26249,2014,78,132,4,2,"Black, Green",Disc,Wet,Carburetor
